iter	Passed	Remaining
6464	5461	2986
6465	5462	2985
6466	5463	2984
6467	5464	2983
6468	5465	2983
6469	5466	2982
6470	5467	2981
6471	5468	2980
6472	5469	2980
6473	5470	2979
6474	5471	2978
6475	5472	2977
6476	5473	2976
6477	5474	2976
6478	5475	2975
6479	5475	2974
6480	5476	2973
6481	5477	2973
6482	5478	2972
6483	5479	2971
6484	5480	2970
6485	5481	2969
6486	5482	2969
6487	5483	2968
6488	5484	2967
6489	5485	2966
6490	5487	2966
6491	5488	2965
6492	5489	2964
6493	5490	2964
6494	5491	2963
6495	5492	2962
6496	5493	2961
6497	5494	2961
6498	5495	2960
6499	5496	2959
6500	5496	2958
6501	5497	2957
6502	5498	2956
6503	5499	2956
6504	5500	2955
6505	5501	2954
6506	5502	2953
6507	5503	2952
6508	5503	2951
6509	5504	2951
6510	5505	2950
6511	5506	2949
6512	5507	2948
6513	5508	2947
6514	5509	2946
6515	5510	2946
6516	5511	2945
6517	5511	2944
6518	5512	2943
6519	5513	2942
6520	5514	2942
6521	5515	2941
6522	5516	2940
6523	5517	2939
6524	5518	2938
6525	5518	2937
6526	5519	2937
6527	5520	2936
6528	5521	2935
6529	5522	2934
6530	5523	2933
6531	5524	2932
6532	5525	2932
6533	5525	2931
6534	5526	2930
6535	5527	2929
6536	5528	2928
6537	5529	2927
6538	5530	2927
6539	5531	2926
6540	5532	2925
6541	5532	2924
6542	5533	2923
6543	5534	2922
6544	5535	2922
6545	5536	2921
6546	5537	2920
6547	5537	2919
6548	5538	2918
6549	5539	2917
6550	5540	2917
6551	5541	2916
6552	5542	2915
6553	5543	2914
6554	5543	2913
6555	5544	2912
6556	5545	2911
6557	5546	2911
6558	5547	2910
6559	5548	2909
6560	5548	2908
6561	5549	2907
6562	5550	2906
6563	5551	2905
6564	5552	2905
6565	5553	2904
6566	5553	2903
6567	5554	2902
6568	5555	2901
6569	5556	2900
6570	5557	2900
6571	5558	2899
6572	5559	2898
6573	5559	2897
6574	5560	2896
6575	5561	2895
6576	5562	2895
6577	5563	2894
6578	5564	2893
6579	5565	2892
6580	5566	2891
6581	5566	2890
6582	5567	2890
6583	5568	2889
6584	5569	2888
6585	5570	2887
6586	5571	2886
6587	5572	2885
6588	5572	2884
6589	5573	2884
6590	5574	2883
6591	5575	2882
6592	5576	2881
6593	5577	2880
6594	5578	2879
6595	5578	2879
6596	5579	2878
6597	5580	2877
6598	5581	2876
6599	5582	2875
6600	5583	2874
6601	5584	2874
6602	5584	2873
6603	5585	2872
6604	5586	2871
6605	5587	2870
6606	5588	2869
6607	5589	2869
6608	5590	2868
6609	5591	2867
6610	5591	2866
6611	5592	2865
6612	5593	2864
6613	5594	2864
6614	5595	2863
6615	5596	2862
6616	5597	2861
6617	5597	2860
6618	5598	2859
6619	5599	2859
6620	5600	2858
6621	5601	2857
6622	5602	2856
6623	5602	2855
6624	5603	2854
6625	5604	2853
6626	5605	2853
6627	5606	2852
6628	5607	2851
6629	5608	2850
6630	5608	2849
6631	5609	2848
6632	5610	2848
6633	5611	2847
6634	5612	2846
6635	5613	2845
6636	5614	2844
6637	5615	2843
6638	5616	2843
6639	5616	2842
6640	5617	2841
6641	5618	2840
6642	5619	2839
6643	5620	2839
6644	5621	2838
6645	5622	2837
6646	5623	2836
6647	5623	2835
6648	5624	2834
6649	5625	2833
6650	5626	2833
6651	5627	2832
6652	5628	2831
6653	5629	2830
6654	5630	2829
6655	5631	2829
6656	5632	2828
6657	5632	2827
6658	5633	2826
6659	5634	2825
6660	5635	2824
6661	5636	2824
6662	5637	2823
6663	5638	2822
6664	5638	2821
6665	5639	2820
6666	5640	2819
6667	5641	2819
6668	5642	2818
6669	5643	2817
6670	5644	2816
6671	5645	2815
6672	5646	2814
6673	5646	2814
6674	5647	2813
6675	5648	2812
6676	5649	2811
6677	5650	2810
6678	5651	2809
6679	5651	2809
6680	5652	2808
6681	5653	2807
6682	5654	2806
6683	5655	2805
6684	5656	2804
6685	5657	2803
6686	5658	2803
6687	5658	2802
6688	5659	2801
6689	5660	2800
6690	5661	2799
6691	5662	2799
6692	5663	2798
6693	5664	2797
6694	5665	2796
6695	5666	2795
6696	5667	2795
6697	5668	2794
6698	5669	2793
6699	5669	2792
6700	5670	2791
6701	5671	2791
6702	5672	2790
6703	5673	2789
6704	5674	2788
6705	5675	2787
6706	5676	2787
6707	5677	2786
6708	5678	2785
6709	5679	2784
6710	5680	2783
6711	5681	2782
6712	5681	2782
6713	5682	2781
6714	5683	2780
6715	5684	2779
6716	5685	2778
6717	5686	2778
6718	5687	2777
6719	5688	2776
6720	5689	2775
6721	5690	2774
6722	5691	2773
6723	5691	2773
6724	5692	2772
6725	5693	2771
6726	5694	2770
6727	5695	2769
6728	5696	2769
6729	5697	2768
6730	5698	2767
6731	5699	2766
6732	5700	2765
6733	5701	2765
6734	5702	2764
6735	5703	2763
6736	5704	2762
6737	5704	2761
6738	5705	2761
6739	5706	2760
6740	5707	2759
6741	5708	2758
6742	5709	2757
6743	5710	2757
6744	5711	2756
6745	5712	2755
6746	5713	2754
6747	5714	2753
6748	5715	2753
6749	5716	2752
6750	5717	2751
6751	5718	2750
6752	5719	2749
6753	5720	2749
6754	5721	2748
6755	5722	2747
6756	5722	2746
6757	5723	2745
6758	5724	2745
6759	5725	2744
6760	5726	2743
6761	5727	2742
6762	5728	2741
6763	5729	2741
6764	5730	2740
6765	5731	2739
6766	5732	2738
6767	5733	2737
6768	5734	2737
6769	5735	2736
6770	5735	2735
6771	5736	2734
6772	5737	2733
6773	5738	2732
6774	5739	2732
6775	5740	2731
6776	5741	2730
6777	5742	2729
6778	5743	2728
6779	5744	2728
6780	5745	2727
6781	5746	2726
6782	5746	2725
6783	5747	2724
6784	5748	2724
6785	5749	2723
6786	5750	2722
6787	5751	2721
6788	5752	2720
6789	5753	2719
6790	5754	2719
6791	5755	2718
6792	5756	2717
6793	5757	2716
6794	5758	2715
6795	5759	2715
6796	5760	2714
6797	5760	2713
6798	5761	2712
6799	5762	2711
6800	5763	2711
6801	5764	2710
6802	5765	2709
6803	5766	2708
6804	5767	2707
6805	5768	2707
6806	5769	2706
6807	5770	2705
6808	5770	2704
6809	5771	2703
6810	5772	2702
6811	5773	2702
6812	5774	2701
6813	5775	2700
6814	5776	2699
6815	5777	2698
6816	5778	2697
6817	5779	2697
6818	5780	2696
6819	5781	2695
6820	5782	2694
6821	5783	2693
6822	5784	2693
6823	5784	2692
6824	5785	2691
6825	5786	2690
6826	5787	2690
6827	5788	2689
6828	5789	2688
6829	5790	2687
6830	5791	2686
6831	5792	2685
6832	5793	2685
6833	5794	2684
6834	5795	2683
6835	5796	2682
6836	5797	2681
6837	5797	2681
6838	5798	2680
6839	5799	2679
6840	5800	2678
6841	5801	2677
6842	5802	2676
6843	5803	2676
6844	5804	2675
6845	5805	2674
6846	5806	2673
6847	5807	2672
6848	5808	2672
6849	5809	2671
6850	5809	2670
6851	5810	2669
6852	5811	2668
6853	5812	2668
6854	5813	2667
6855	5814	2666
6856	5815	2665
6857	5816	2664
6858	5817	2663
6859	5818	2663
6860	5819	2662
6861	5819	2661
6862	5820	2660
6863	5821	2659
6864	5822	2658
6865	5823	2658
6866	5824	2657
6867	5824	2656
6868	5825	2655
6869	5826	2654
6870	5827	2653
6871	5828	2652
6872	5829	2652
6873	5830	2651
6874	5830	2650
6875	5831	2649
6876	5832	2648
6877	5833	2647
6878	5834	2647
6879	5835	2646
6880	5836	2645
6881	5836	2644
6882	5837	2643
6883	5838	2642
6884	5839	2641
6885	5840	2641
6886	5841	2640
6887	5841	2639
6888	5842	2638
6889	5843	2637
6890	5844	2636
6891	5845	2635
6892	5846	2635
6893	5847	2634
6894	5847	2633
6895	5848	2632
6896	5849	2631
6897	5850	2630
6898	5851	2630
6899	5852	2629
6900	5852	2628
6901	5853	2627
6902	5854	2626
6903	5855	2625
6904	5856	2624
6905	5857	2624
6906	5857	2623
6907	5858	2622
6908	5859	2621
6909	5860	2620
6910	5861	2619
6911	5862	2619
6912	5863	2618
6913	5864	2617
6914	5864	2616
6915	5865	2615
6916	5866	2614
6917	5867	2613
6918	5868	2613
6919	5868	2612
6920	5869	2611
6921	5870	2610
6922	5871	2609
6923	5872	2608
6924	5873	2608
6925	5874	2607
6926	5874	2606
6927	5875	2605
6928	5876	2604
6929	5877	2603
6930	5878	2602
6931	5879	2601
6932	5879	2601
6933	5880	2600
6934	5881	2599
6935	5882	2598
6936	5883	2597
6937	5884	2596
6938	5884	2595
6939	5885	2595
6940	5886	2594
6941	5887	2593
6942	5888	2592
6943	5889	2591
6944	5889	2590
6945	5890	2590
6946	5891	2589
6947	5892	2588
6948	5893	2587
6949	5894	2586
6950	5895	2585
6951	5895	2584
6952	5896	2584
6953	5897	2583
6954	5898	2582
6955	5899	2581
6956	5900	2580
6957	5900	2579
6958	5901	2579
6959	5902	2578
6960	5903	2577
6961	5904	2576
6962	5905	2575
6963	5906	2574
6964	5906	2573
6965	5907	2573
6966	5908	2572
6967	5909	2571
6968	5910	2570
6969	5911	2569
6970	5911	2568
6971	5912	2567
6972	5913	2567
6973	5914	2566
6974	5915	2565
6975	5916	2564
6976	5916	2563
6977	5917	2562
6978	5918	2561
6979	5919	2561
6980	5920	2560
6981	5921	2559
6982	5921	2558
6983	5922	2557
6984	5923	2556
6985	5924	2555
6986	5925	2555
6987	5926	2554
6988	5926	2553
6989	5927	2552
6990	5928	2551
6991	5929	2550
6992	5930	2550
6993	5931	2549
6994	5931	2548
6995	5932	2547
6996	5933	2546
6997	5934	2545
6998	5935	2544
6999	5936	2544
7000	5936	2543
7001	5937	2542
7002	5938	2541
7003	5939	2540
7004	5940	2539
7005	5941	2538
7006	5941	2538
7007	5942	2537
7008	5943	2536
7009	5944	2535
7010	5945	2534
7011	5945	2533
7012	5946	2532
7013	5947	2531
7014	5948	2531
7015	5949	2530
7016	5950	2529
7017	5950	2528
7018	5951	2527
7019	5952	2526
7020	5953	2526
7021	5954	2525
7022	5955	2524
7023	5956	2523
7024	5956	2522
7025	5957	2521
7026	5958	2520
7027	5959	2520
7028	5960	2519
7029	5961	2518
7030	5961	2517
7031	5962	2516
7032	5963	2515
7033	5964	2514
7034	5965	2514
7035	5965	2513
7036	5966	2512
7037	5967	2511
7038	5968	2510
7039	5969	2509
7040	5969	2508
7041	5970	2508
7042	5971	2507
7043	5972	2506
7044	5973	2505
7045	5974	2504
7046	5974	2503
7047	5975	2502
7048	5976	2502
7049	5977	2501
7050	5978	2500
7051	5978	2499
7052	5979	2498
7053	5980	2497
7054	5981	2496
7055	5982	2496
7056	5983	2495
7057	5984	2494
7058	5985	2493
7059	5985	2492
7060	5986	2491
7061	5987	2491
7062	5988	2490
7063	5989	2489
7064	5990	2488
7065	5991	2487
7066	5991	2486
7067	5992	2485
7068	5993	2485
7069	5994	2484
7070	5995	2483
7071	5996	2482
7072	5996	2481
7073	5997	2480
7074	5998	2479
7075	5999	2479
7076	6000	2478
7077	6001	2477
7078	6002	2476
7079	6003	2475
7080	6003	2474
7081	6004	2474
7082	6005	2473
7083	6006	2472
7084	6007	2471
7085	6008	2470
7086	6009	2469
7087	6009	2469
7088	6010	2468
7089	6011	2467
7090	6012	2466
7091	6013	2465
7092	6014	2464
7093	6015	2463
7094	6015	2463
7095	6016	2462
7096	6017	2461
7097	6018	2460
7098	6019	2459
7099	6020	2458
7100	6020	2458
7101	6021	2457
7102	6022	2456
7103	6023	2455
7104	6024	2454
7105	6025	2453
7106	6026	2452
7107	6026	2452
7108	6027	2451
7109	6028	2450
7110	6029	2449
7111	6030	2448
7112	6031	2447
7113	6032	2447
7114	6032	2446
7115	6033	2445
7116	6034	2444
7117	6035	2443
7118	6036	2442
7119	6037	2442
7120	6038	2441
7121	6038	2440
7122	6039	2439
7123	6040	2438
7124	6041	2437
7125	6042	2436
7126	6043	2436
7127	6044	2435
7128	6044	2434
7129	6045	2433
7130	6046	2432
7131	6047	2431
7132	6048	2431
7133	6049	2430
7134	6050	2429
7135	6051	2428
7136	6052	2427
7137	6052	2426
7138	6053	2426
7139	6054	2425
7140	6055	2424
7141	6056	2423
7142	6057	2422
7143	6057	2421
7144	6058	2420
7145	6059	2420
7146	6060	2419
7147	6061	2418
7148	6062	2417
7149	6063	2416
7150	6063	2415
7151	6064	2415
7152	6065	2414
7153	6066	2413
7154	6067	2412
7155	6068	2411
7156	6069	2410
7157	6069	2410
7158	6070	2409
7159	6071	2408
7160	6072	2407
7161	6073	2406
7162	6074	2405
7163	6075	2404
7164	6075	2404
7165	6076	2403
7166	6077	2402
7167	6078	2401
7168	6079	2400
7169	6080	2399
7170	6081	2399
7171	6081	2398
7172	6082	2397
7173	6083	2396
7174	6084	2395
7175	6085	2394
7176	6086	2394
7177	6087	2393
7178	6088	2392
7179	6088	2391
7180	6089	2390
7181	6090	2389
7182	6091	2388
7183	6092	2388
7184	6092	2387
7185	6093	2386
7186	6094	2385
7187	6095	2384
7188	6096	2383
7189	6097	2382
7190	6098	2382
7191	6098	2381
7192	6099	2380
7193	6100	2379
7194	6101	2378
7195	6102	2377
7196	6103	2377
7197	6104	2376
7198	6104	2375
7199	6105	2374
7200	6106	2373
7201	6107	2372
7202	6108	2371
7203	6109	2371
7204	6110	2370
7205	6110	2369
7206	6111	2368
7207	6112	2367
7208	6113	2366
7209	6114	2365
7210	6115	2365
7211	6115	2364
7212	6116	2363
7213	6117	2362
7214	6118	2361
7215	6119	2360
7216	6120	2359
7217	6120	2359
7218	6121	2358
7219	6122	2357
7220	6123	2356
7221	6124	2355
7222	6125	2354
7223	6126	2354
7224	6126	2353
7225	6127	2352
7226	6128	2351
7227	6129	2350
7228	6130	2349
7229	6131	2349
7230	6131	2348
7231	6132	2347
7232	6133	2346
7233	6134	2345
7234	6135	2344
7235	6136	2343
7236	6137	2343
7237	6137	2342
7238	6138	2341
7239	6139	2340
7240	6140	2339
7241	6141	2338
7242	6142	2337
7243	6142	2337
7244	6143	2336
7245	6144	2335
7246	6145	2334
7247	6146	2333
7248	6147	2332
7249	6147	2331
7250	6148	2331
7251	6149	2330
7252	6150	2329
7253	6151	2328
7254	6152	2327
7255	6152	2326
7256	6153	2326
7257	6154	2325
7258	6155	2324
7259	6156	2323
7260	6157	2322
7261	6158	2321
7262	6158	2320
7263	6159	2320
7264	6160	2319
7265	6161	2318
7266	6162	2317
7267	6163	2316
7268	6164	2315
7269	6164	2315
7270	6165	2314
7271	6166	2313
7272	6167	2312
7273	6168	2311
7274	6169	2310
7275	6169	2309
7276	6170	2309
7277	6171	2308
7278	6172	2307
7279	6173	2306
7280	6174	2305
7281	6175	2304
7282	6175	2303
7283	6176	2303
7284	6177	2302
7285	6178	2301
7286	6179	2300
7287	6180	2299
7288	6180	2298
7289	6181	2298
7290	6182	2297
7291	6183	2296
7292	6184	2295
7293	6185	2294
7294	6185	2293
7295	6186	2292
7296	6187	2292
7297	6188	2291
7298	6189	2290
7299	6190	2289
7300	6191	2288
7301	6192	2287
7302	6193	2287
7303	6194	2286
7304	6195	2285
7305	6195	2284
7306	6196	2283
7307	6197	2283
7308	6198	2282
7309	6199	2281
7310	6200	2280
7311	6201	2279
7312	6202	2279
7313	6203	2278
7314	6204	2277
7315	6205	2276
7316	6206	2275
7317	6207	2274
7318	6208	2274
7319	6209	2273
7320	6210	2272
7321	6211	2271
7322	6211	2270
7323	6212	2269
7324	6213	2269
7325	6214	2268
7326	6215	2267
7327	6216	2266
7328	6217	2265
7329	6218	2265
7330	6219	2264
7331	6220	2263
7332	6221	2262
7333	6222	2261
7334	6223	2261
7335	6224	2260
7336	6225	2259
7337	6225	2258
7338	6226	2257
7339	6227	2256
7340	6228	2256
7341	6229	2255
7342	6230	2254
7343	6231	2253
7344	6232	2252
7345	6233	2252
7346	6234	2251
7347	6235	2250
7348	6236	2249
7349	6237	2248
7350	6238	2248
7351	6239	2247
7352	6240	2246
7353	6241	2245
7354	6241	2244
7355	6242	2243
7356	6243	2243
7357	6244	2242
7358	6245	2241
7359	6246	2240
7360	6247	2239
7361	6248	2239
7362	6249	2238
7363	6250	2237
7364	6251	2236
7365	6252	2235
7366	6253	2235
7367	6254	2234
7368	6255	2233
7369	6256	2232
7370	6257	2231
7371	6258	2231
7372	6259	2230
7373	6260	2229
7374	6261	2228
7375	6262	2227
7376	6263	2227
7377	6264	2226
7378	6265	2225
7379	6266	2224
7380	6267	2223
7381	6268	2222
7382	6269	2222
7383	6270	2221
7384	6271	2220
7385	6272	2219
7386	6273	2219
7387	6274	2218
7388	6275	2217
7389	6276	2216
7390	6277	2215
7391	6277	2214
7392	6278	2214
7393	6279	2213
7394	6280	2212
7395	6281	2211
7396	6282	2210
7397	6283	2210
7398	6284	2209
7399	6285	2208
7400	6286	2207
7401	6287	2206
7402	6288	2206
7403	6289	2205
7404	6290	2204
7405	6291	2203
7406	6292	2202
7407	6293	2201
7408	6293	2201
7409	6294	2200
7410	6295	2199
7411	6296	2198
7412	6297	2197
7413	6298	2196
7414	6299	2196
7415	6300	2195
7416	6301	2194
7417	6302	2193
7418	6303	2192
7419	6304	2192
7420	6305	2191
7421	6306	2190
7422	6307	2189
7423	6308	2188
7424	6309	2188
7425	6310	2187
7426	6311	2186
7427	6312	2185
7428	6313	2184
7429	6314	2184
7430	6315	2183
7431	6316	2182
7432	6317	2181
7433	6318	2180
7434	6319	2180
7435	6320	2179
7436	6321	2178
7437	6322	2177
7438	6323	2176
7439	6324	2176
7440	6324	2175
7441	6325	2174
7442	6326	2173
7443	6327	2172
7444	6328	2171
7445	6329	2171
7446	6330	2170
7447	6331	2169
7448	6332	2168
7449	6334	2168
7450	6335	2167
7451	6336	2166
7452	6336	2165
7453	6337	2164
7454	6338	2164
7455	6340	2163
7456	6340	2162
7457	6341	2161
7458	6342	2160
7459	6343	2159
7460	6344	2159
7461	6345	2158
7462	6346	2157
7463	6347	2156
7464	6348	2155
7465	6348	2154
7466	6349	2154
7467	6350	2153
7468	6351	2152
7469	6352	2151
7470	6353	2150
7471	6354	2149
7472	6355	2148
7473	6355	2148
7474	6356	2147
7475	6357	2146
7476	6358	2145
7477	6359	2144
7478	6360	2143
7479	6361	2143
7480	6362	2142
7481	6362	2141
7482	6363	2140
7483	6364	2139
7484	6365	2138
7485	6366	2138
7486	6367	2137
7487	6368	2136
7488	6369	2135
7489	6369	2134
7490	6370	2133
7491	6371	2132
7492	6372	2132
7493	6373	2131
7494	6374	2130
7495	6374	2129
7496	6375	2128
7497	6376	2127
7498	6377	2126
7499	6378	2126
7500	6379	2125
7501	6380	2124
7502	6380	2123
7503	6381	2122
7504	6382	2121
7505	6383	2120
7506	6384	2120
7507	6385	2119
7508	6386	2118
7509	6386	2117
7510	6387	2116
7511	6388	2115
7512	6389	2115
7513	6390	2114
7514	6390	2113
7515	6391	2112
7516	6392	2111
7517	6393	2110
7518	6394	2109
7519	6395	2109
7520	6395	2108
7521	6396	2107
7522	6397	2106
7523	6398	2105
7524	6399	2104
7525	6400	2103
7526	6400	2103
7527	6401	2102
7528	6402	2101
7529	6403	2100
7530	6404	2099
7531	6405	2098
7532	6405	2097
7533	6406	2097
7534	6407	2096
7535	6408	2095
7536	6409	2094
7537	6410	2093
7538	6410	2092
7539	6411	2091
7540	6412	2091
7541	6413	2090
7542	6414	2089
7543	6415	2088
7544	6416	2087
7545	6416	2086
7546	6417	2085
7547	6418	2085
7548	6419	2084
7549	6420	2083
7550	6421	2082
7551	6421	2081
7552	6422	2080
7553	6423	2079
7554	6424	2079
7555	6425	2078
7556	6426	2077
7557	6426	2076
7558	6427	2075
7559	6428	2074
7560	6429	2074
7561	6430	2073
7562	6431	2072
7563	6432	2071
7564	6432	2070
7565	6433	2069
7566	6434	2068
7567	6435	2068
7568	6436	2067
7569	6436	2066
7570	6437	2065
7571	6438	2064
7572	6439	2063
7573	6440	2062
7574	6441	2062
7575	6442	2061
7576	6442	2060
7577	6443	2059
7578	6444	2058
7579	6445	2057
7580	6446	2056
7581	6447	2056
7582	6448	2055
7583	6448	2054
7584	6449	2053
7585	6450	2052
7586	6451	2051
7587	6452	2050
7588	6453	2050
7589	6453	2049
7590	6454	2048
7591	6455	2047
7592	6456	2046
7593	6457	2045
7594	6458	2044
7595	6458	2044
7596	6459	2043
7597	6460	2042
7598	6461	2041
7599	6462	2040
7600	6463	2039
7601	6463	2038
7602	6464	2038
7603	6465	2037
7604	6466	2036
7605	6467	2035
7606	6468	2034
7607	6468	2033
7608	6469	2032
7609	6470	2032
7610	6471	2031
7611	6472	2030
7612	6473	2029
7613	6473	2028
7614	6474	2027
7615	6475	2027
7616	6476	2026
7617	6477	2025
7618	6478	2024
7619	6478	2023
7620	6479	2022
7621	6480	2021
7622	6481	2021
7623	6482	2020
7624	6482	2019
7625	6483	2018
7626	6484	2017
7627	6485	2016
7628	6486	2015
7629	6487	2015
7630	6488	2014
7631	6488	2013
7632	6489	2012
7633	6490	2011
7634	6491	2010
7635	6492	2009
7636	6492	2009
7637	6493	2008
7638	6494	2007
7639	6495	2006
7640	6496	2005
7641	6497	2004
7642	6497	2003
7643	6498	2003
7644	6499	2002
7645	6500	2001
7646	6501	2000
7647	6502	1999
7648	6503	1998
7649	6503	1997
7650	6504	1997
7651	6505	1996
7652	6506	1995
7653	6507	1994
7654	6508	1993
7655	6508	1992
7656	6509	1991
7657	6510	1991
7658	6511	1990
7659	6512	1989
7660	6512	1988
7661	6513	1987
7662	6514	1986
7663	6515	1985
7664	6516	1985
7665	6517	1984
7666	6518	1983
7667	6518	1982
7668	6519	1981
7669	6520	1980
7670	6521	1979
7671	6522	1979
7672	6523	1978
7673	6523	1977
7674	6524	1976
7675	6525	1975
7676	6526	1974
7677	6527	1974
7678	6528	1973
7679	6529	1972
7680	6529	1971
7681	6530	1970
7682	6531	1969
7683	6532	1968
7684	6533	1968
7685	6534	1967
7686	6534	1966
7687	6535	1965
7688	6536	1964
7689	6537	1963
7690	6538	1962
7691	6539	1962
7692	6539	1961
7693	6540	1960
7694	6541	1959
7695	6542	1958
7696	6543	1957
7697	6544	1956
7698	6544	1956
7699	6545	1955
7700	6546	1954
7701	6547	1953
7702	6548	1952
7703	6549	1951
7704	6550	1951
7705	6550	1950
7706	6551	1949
7707	6552	1948
7708	6553	1947
7709	6554	1946
7710	6555	1945
7711	6555	1945
7712	6556	1944
7713	6557	1943
7714	6558	1942
7715	6559	1941
7716	6560	1940
7717	6560	1939
7718	6561	1939
7719	6562	1938
7720	6563	1937
7721	6564	1936
7722	6565	1935
7723	6565	1934
7724	6566	1933
7725	6567	1933
7726	6568	1932
7727	6569	1931
7728	6570	1930
7729	6570	1929
7730	6571	1928
7731	6572	1927
7732	6573	1927
7733	6574	1926
7734	6575	1925
7735	6576	1924
7736	6576	1923
7737	6577	1922
7738	6578	1921
7739	6579	1921
7740	6580	1920
7741	6581	1919
7742	6581	1918
7743	6582	1917
7744	6583	1916
7745	6584	1915
7746	6585	1915
7747	6585	1914
7748	6586	1913
7749	6587	1912
7750	6588	1911
7751	6589	1910
7752	6590	1909
7753	6590	1909
7754	6591	1908
7755	6592	1907
7756	6593	1906
7757	6594	1905
7758	6595	1904
7759	6595	1903
7760	6596	1903
7761	6597	1902
7762	6598	1901
7763	6599	1900
7764	6599	1899
7765	6600	1898
7766	6601	1897
7767	6602	1897
7768	6603	1896
7769	6604	1895
7770	6605	1894
7771	6605	1893
7772	6606	1892
7773	6607	1891
7774	6608	1891
7775	6609	1890
7776	6609	1889
7777	6610	1888
7778	6611	1887
7779	6612	1886
7780	6613	1885
7781	6613	1885
7782	6614	1884
7783	6615	1883
7784	6616	1882
7785	6617	1881
7786	6618	1880
7787	6618	1879
7788	6619	1879
7789	6620	1878
7790	6621	1877
7791	6622	1876
7792	6623	1875
7793	6624	1874
7794	6624	1874
7795	6625	1873
7796	6626	1872
7797	6627	1871
7798	6628	1870
7799	6629	1869
7800	6629	1868
7801	6630	1868
7802	6631	1867
7803	6632	1866
7804	6633	1865
7805	6634	1864
7806	6634	1863
7807	6635	1862
7808	6636	1862
7809	6637	1861
7810	6638	1860
7811	6639	1859
7812	6639	1858
7813	6640	1857
7814	6641	1856
7815	6642	1856
7816	6643	1855
7817	6644	1854
7818	6644	1853
7819	6645	1852
7820	6646	1851
7821	6647	1850
7822	6648	1850
7823	6649	1849
7824	6649	1848
7825	6650	1847
7826	6651	1846
7827	6652	1845
7828	6653	1844
7829	6654	1844
7830	6654	1843
7831	6655	1842
7832	6656	1841
7833	6657	1840
7834	6658	1839
7835	6659	1838
7836	6659	1838
7837	6660	1837
7838	6661	1836
7839	6662	1835
7840	6663	1834
7841	6664	1833
7842	6664	1833
7843	6665	1832
7844	6666	1831
7845	6667	1830
7846	6668	1829
7847	6669	1828
7848	6669	1827
7849	6670	1827
7850	6671	1826
7851	6672	1825
7852	6673	1824
7853	6674	1823
7854	6674	1822
7855	6675	1821
7856	6676	1821
7857	6677	1820
7858	6678	1819
7859	6679	1818
7860	6680	1817
7861	6680	1816
7862	6681	1815
7863	6682	1815
7864	6683	1814
7865	6684	1813
7866	6685	1812
7867	6685	1811
7868	6686	1810
7869	6687	1809
7870	6688	1809
7871	6689	1808
7872	6690	1807
7873	6690	1806
7874	6691	1805
7875	6692	1804
7876	6693	1803
7877	6694	1803
7878	6695	1802
7879	6695	1801
7880	6696	1800
7881	6697	1799
7882	6698	1798
7883	6699	1798
7884	6700	1797
7885	6700	1796
7886	6701	1795
7887	6702	1794
7888	6703	1793
7889	6704	1792
7890	6705	1792
7891	6705	1791
7892	6706	1790
7893	6707	1789
7894	6708	1788
7895	6709	1787
7896	6710	1786
7897	6710	1786
7898	6711	1785
7899	6712	1784
7900	6713	1783
7901	6714	1782
7902	6715	1781
7903	6715	1780
7904	6716	1780
7905	6717	1779
7906	6718	1778
7907	6719	1777
7908	6719	1776
7909	6720	1775
7910	6721	1774
7911	6722	1774
7912	6723	1773
7913	6724	1772
7914	6725	1771
7915	6725	1770
7916	6726	1769
7917	6727	1768
7918	6728	1768
7919	6729	1767
7920	6730	1766
7921	6730	1765
7922	6731	1764
7923	6732	1763
7924	6733	1762
7925	6734	1762
7926	6735	1761
7927	6735	1760
7928	6736	1759
7929	6737	1758
7930	6738	1757
7931	6739	1757
7932	6740	1756
7933	6740	1755
7934	6741	1754
7935	6742	1753
7936	6743	1752
7937	6744	1751
7938	6744	1751
7939	6745	1750
7940	6746	1749
7941	6747	1748
7942	6748	1747
7943	6749	1746
7944	6750	1745
7945	6750	1745
7946	6751	1744
7947	6752	1743
7948	6753	1742
7949	6754	1741
7950	6755	1740
7951	6755	1739
7952	6756	1739
7953	6757	1738
7954	6758	1737
7955	6759	1736
7956	6759	1735
7957	6760	1734
7958	6761	1733
7959	6762	1733
7960	6763	1732
7961	6764	1731
7962	6765	1730
7963	6765	1729
7964	6766	1728
7965	6767	1727
7966	6768	1727
7967	6769	1726
7968	6770	1725
7969	6770	1724
7970	6771	1723
7971	6772	1722
7972	6773	1722
7973	6774	1721
7974	6775	1720
7975	6775	1719
7976	6776	1718
7977	6777	1717
7978	6778	1716
7979	6779	1716
7980	6780	1715
7981	6780	1714
7982	6781	1713
7983	6782	1712
7984	6783	1711
7985	6784	1710
7986	6785	1710
7987	6785	1709
7988	6786	1708
7989	6787	1707
7990	6788	1706
7991	6789	1705
7992	6790	1704
7993	6791	1704
7994	6791	1703
7995	6792	1702
7996	6793	1701
7997	6794	1700
7998	6795	1699
7999	6796	1699
8000	6797	1698
8001	6797	1697
8002	6798	1696
8003	6799	1695
8004	6800	1694
8005	6801	1694
8006	6802	1693
8007	6803	1692
8008	6804	1691
8009	6804	1690
8010	6805	1689
8011	6806	1688
8012	6807	1688
8013	6808	1687
8014	6809	1686
8015	6810	1685
8016	6810	1684
8017	6811	1683
